排名(rank),电影ID(id),电影名称(title),评分(score),评分人数(vote_count),上映日期(release_date),类型(types),地区(regions),主演(actors),主演人数(actor_count),是否可播放(is_playable),是否已观看(is_watched),封面接(cover_url),详情页链接(url)
67,1295656,潜行者,8.8,43590,1980-05-13,"剧情,科幻,悬疑",苏联,"亚历山大·凯伊达诺夫斯基,阿丽萨·弗雷因德利赫,安纳托利·索洛尼岑,尼古拉·格林科,纳塔利娅·阿布拉莫娃,费米·约尔诺,E·科斯京,雷默·伦迪",8,False,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2327634482.jpg,https://movie.douban.com/subject/1295656/
68,6537486,登堂入室,8.5,189980,2012-10-10,"剧情,悬疑",法国,"法布莱斯·鲁奇尼,恩斯特·吴默埃,克里斯汀·斯科特·托马斯,艾玛纽尔·塞尼耶,德尼·梅诺谢,巴斯蒂安·乌盖托,让-弗朗索瓦·巴尔梅,友兰达·梦露,麦赫迪·麦斯卡尔,让娜·比蒂诺娃",11,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1581587840.jpg,https://movie.douban.com/subject/6537486/
69,1292547,卡里加里博士的小屋,8.9,33925,1920-02-26,"犯罪,悬疑,恐怖",德国,"维尔纳·克劳斯,康拉德·韦特,弗里德里希·费赫尔,丽尔·达戈沃,汉斯·海因里希·冯·特尔瓦多夫斯基,鲁道夫·莱廷格,鲁道夫·克莱恩-鲁格,Ludwig Rex,艾莎·瓦格纳",9,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2191024349.jpg,https://movie.douban.com/subject/1292547/
70,2357707,名侦探柯南：迷宫的十字路口,8.5,170454,2024-12-27,"动画,冒险,悬疑",日本,"高山南,堀川亮,山口胜平,山崎和佳奈,宫村优子,神谷明,绪方贤一,林原惠美,岩居由希子,高木涉",33,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2916591242.jpg,https://movie.douban.com/subject/2357707/
71,26952704,巴斯特·斯克鲁格斯的歌谣,8.5,156223,2018-08-31,"剧情,喜剧,爱情,西部,悬疑,歌舞",美国,"哈利·米尔林,佐伊·卡赞,连姆·尼森,詹姆斯·弗兰科,大卫·克朗姆霍茨,汤姆·威兹,克兰西·布朗,蒂姆·布雷克·尼尔森,布莱丹·格里森,比尔·赫克",28,False,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2539127687.jpg,https://movie.douban.com/subject/26952704/
72,1293434,王牌对王牌,8.5,144519,1998-07-29,"动作,犯罪,剧情,悬疑,惊悚","美国,德国","塞缪尔·杰克逊,凯文·史派西,大卫·摩斯,朗·瑞弗金,约翰·斯宾塞,J·T·沃尔什,希芳·法隆,保罗·吉亚玛提,雷吉娜·泰勒,迈克尔·库立兹",38,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1971419890.jpg,https://movie.douban.com/subject/1293434/
73,26817136,疯狂动物城2,8.4,728247,2025-11-26,"喜剧,犯罪,动画,悬疑,冒险",美国,"金妮弗·古德温,杰森·贝特曼,关继威,福琼·费姆斯特,安迪·萨姆伯格,大卫·斯特雷泽恩,夏奇拉,伊德瑞斯·艾尔巴,帕特里克·沃伯顿,昆塔·布伦森",60,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2926605350.jpg,https://movie.douban.com/subject/26817136/
74,2357701,名侦探柯南：瞳孔中的暗杀者,8.5,135339,2000-04-22,"动画,冒险,犯罪,剧情,悬疑",日本,"茶风林,千叶一伸,百百麻子,江川央生,深见梨加,林原惠美,井上和彦,岩居由希子,神谷明,加濑康之",37,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453729514.jpg,https://movie.douban.com/subject/2357701/
75,1292217,穆赫兰道,8.4,505840,2001-05-16,"剧情,悬疑,惊悚","法国,美国","娜奥米·沃茨,劳拉·哈灵,安·米勒,贾斯汀·塞洛克斯,斯科特·科菲,梅利莎·乔治,布兰特·布里斯科,罗伯特·福斯特,凯瑟琳·汤,李·格兰特",33,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792248233.jpg,https://movie.douban.com/subject/1292217/
76,1309045,电锯惊魂2,8.4,249867,2005-10-28,"悬疑,惊悚,恐怖","美国,加拿大","托宾·贝尔,肖妮·史密斯,唐尼·沃尔伯格,埃里克·克诺德森,弗兰基·G,格伦·普拉默,埃曼妞·沃吉亚,贝弗利·米切尔,蒂姆·伯德,迪娜·迈耶",20,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1421210839.jpg,https://movie.douban.com/subject/1309045/
77,2369845,嫌疑人X的献身,8.4,227401,2008-10-04,"犯罪,剧情,悬疑",日本,"福山雅治,柴崎幸,堤真一,松雪泰子,北村一辉,金泽美穗,林刚史,邓肯,八木亚希子,林泰文",23,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p698531629.jpg,https://movie.douban.com/subject/2369845/
78,7059671,最佳出价,8.4,224890,2013-01-01,"剧情,爱情,悬疑",意大利,"杰弗里·拉什,吉姆·斯特吉斯,西尔维娅·侯克斯,唐纳德·萨瑟兰,菲利普·杰克森,德尔莫特·克劳利,基努娜·斯塔梅尔,莉亚·科贝德,肖恩·布坎纳,濑户叶松",14,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2039855496.jpg,https://movie.douban.com/subject/7059671/
79,1298909,魔鬼代言人,8.4,198166,1997-10-17,"剧情,悬疑,惊悚","美国,德国","基努·里维斯,阿尔·帕西诺,查理兹·塞隆,杰弗里·琼斯,朱迪思·爱薇,康妮·尼尔森,格雷格·T·尼尔森,塔马拉·图尼,鲁本·桑地亚哥-哈德森,德布拉·蒙克",45,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1695005982.jpg,https://movie.douban.com/subject/1298909/
80,2028666,换子疑云,8.4,176154,2008-10-31,"剧情,悬疑,惊悚",美国,"安吉丽娜·朱莉,盖特林·格里菲斯,米歇尔·冈,约翰·马尔科维奇,科鲁姆·费奥瑞,杰弗里·多诺万,迈克尔·凯利,艾米·莱安,丹尼斯·欧哈拉,瑞琪·琳德赫姆",26,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2928184524.jpg,https://movie.douban.com/subject/2028666/
81,1298759,狗镇,8.4,164194,2003-05-19,"剧情,悬疑,惊悚","丹麦,瑞典,挪威,芬兰,英国,法国,德国,荷兰,意大利","妮可·基德曼,哈里特·安德森,劳伦·白考尔,保罗·贝坦尼,詹姆斯·肯恩,派翠西娅·克拉克森,杰瑞米·戴维斯,菲利普·贝克·霍尔,汤姆·霍夫曼,希芳·法隆",15,False,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2457169802.jpg,https://movie.douban.com/subject/1298759/
82,24719063,烈日灼心,8.3,767571,2015-08-27,"剧情,犯罪,悬疑",中国大陆,"邓超,段奕宏,郭涛,王珞丹,吕颂贤,高虎,白柳汐,杜志国,王砚辉,李晓川",17,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2262236348.jpg,https://movie.douban.com/subject/24719063/
83,1294183,黑洞频率,8.4,142559,2000-04-28,"科幻,犯罪,悬疑",美国,"丹尼斯·奎德,吉姆·卡维泽,肖恩·多伊尔,伊丽莎白·米切尔,诺亚·艾默里奇,梅利莎·埃里科,丹尼尔·汉森,约旦·布里奇斯,斯蒂芬·约菲,杰克·麦科马克",16,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p812857342.jpg,https://movie.douban.com/subject/1294183/
84,1295647,超时空接触,8.4,130443,1997-07-11,"剧情,科幻,悬疑,惊悚",美国,"朱迪·福斯特,吉娜·马隆,大卫·摩斯,杰弗里·布莱克,威廉·菲克纳,蒂莫西·麦克尼尔,马修·麦康纳,汤姆·斯凯里特,亨利斯·特罗齐尔,马克斯·马蒂尼",56,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p453499268.jpg,https://movie.douban.com/subject/1295647/
85,10512661,银翼杀手2049,8.3,570548,2017-10-27,"剧情,动作,科幻,悬疑,惊悚","美国,英国,加拿大,西班牙","瑞恩·高斯林,哈里森·福特,安娜·德·阿玛斯,西尔维娅·侯克斯,罗宾·怀特,杰瑞德·莱托,戴夫·巴蒂斯塔,马克·阿诺德,大卫·达斯马齐连,麦肯兹·戴维斯",27,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2501864539.jpg,https://movie.douban.com/subject/10512661/
86,1300282,异次元骇客,8.4,126489,1999-05-28,"科幻,悬疑,惊悚","美国,德国","克雷格·比尔克,阿明·缪勒-斯塔尔,格瑞辰·摩尔,文森特·多诺费奥,丹尼斯·海斯伯特,斯蒂文·沙博,里夫·霍顿,莱昂·里皮,珍妮特·麦克拉克伦,布拉德·威廉姆·亨克",27,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1932438619.jpg,https://movie.douban.com/subject/1300282/
87,1300977,飞向太空,8.6,46609,1972-03-20,"剧情,科幻,悬疑",苏联,"纳塔莉亚·邦达尔丘克,多纳塔斯·巴尼奥尼斯,尤里·贾维特,弗拉迪斯拉夫·迪沃哲斯基,尼古拉·格林科,安纳托利·索洛尼岑,欧嘉·巴内特",7,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p573091524.jpg,https://movie.douban.com/subject/1300977/
88,35882880,宿敌,8.5,62580,2022-04-28,"剧情,犯罪,悬疑",印度,"普利特维拉吉·苏库玛兰,玛玛塔·莫汉达斯,Geethi Sangeetha",3,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2874026114.jpg,https://movie.douban.com/subject/35882880/
89,1292450,暗花,8.3,120497,1998-01-01,"剧情,动作,犯罪,悬疑",中国香港,"刘青云,梁朝伟,邵美琪,王天林,卢海鹏,郑浩南,林雪,龙方,元彬,方刚",19,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2159683290.jpg,https://movie.douban.com/subject/1292450/
90,1293226,双重赔偿,8.5,52047,1944-07-03,"剧情,犯罪,悬疑,惊悚,黑色电影",美国,"弗莱德·麦克莫瑞,芭芭拉·斯坦威克,爱德华·罗宾逊,波特·霍尔,琼·希瑟,汤姆·鲍尔斯,拜伦·巴尔,理查德·盖恩斯,福图尼奥·博纳诺瓦,John Philliber",28,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1675680930.jpg,https://movie.douban.com/subject/1293226/
91,30334073,调音师,8.2,1010154,2019-04-03,"喜剧,犯罪,悬疑,惊悚",印度,"阿尤斯曼·库拉纳,塔布,拉迪卡·艾普特,安尔·德霍万,马纳夫·维吉,阿什维尼·卡尔塞卡,查亚·卡达姆,萨基尔·侯赛因,拉什米·阿格德卡,莫希尼·凯瓦拉曼",11,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551995207.jpg,https://movie.douban.com/subject/30334073/
92,26647117,暴裂无声,8.2,543139,2018-04-04,"剧情,犯罪,悬疑",中国大陆,"宋洋,姜武,袁文康,谭卓,王梓尘,安琥,伊天锴,陈进,李亚真",9,True,False,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2517333671.jpg,https://movie.douban.com/subject/26647117/
93,1293889,唐人街,8.4,73712,1974-06-20,"犯罪,剧情,悬疑,惊悚",美国,"杰克·尼科尔森,费·唐纳薇,约翰·休斯顿,戴安·拉德,罗曼·波兰斯基,布鲁斯·格洛弗,乔·马特尔,罗伊·詹森,吴汉章,约翰·席勒曼",12,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p774377097.jpg,https://movie.douban.com/subject/1293889/
94,25955491,罪恶之家,8.3,136735,2015-09-13,"剧情,悬疑",英国,"大卫·休里斯,米兰达·理查森,苏菲·兰朵,肯·斯托特,芬恩·科尔,克洛伊·皮里,凯尔·索列尔,弗洛拉·尼科尔森,加里·戴维斯,旺达·奥普琳斯卡",10,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2371533057.jpg,https://movie.douban.com/subject/25955491/
95,27024903,天才枪手,8.2,752012,2017-10-13,"剧情,犯罪,悬疑",泰国,"茱蒂蒙·琼查容苏因,查侬·散顶腾古,依莎亚·贺苏汪,披纳若·苏潘平佑,塔内·瓦拉库努娄,莎琳拉·托马斯,伊戈·米基塔斯,帕辛·宽萨塔彭,萨哈贾克·波斯安吉特,坎嘉娜·维耐潘尼",13,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2930253139.jpg,https://movie.douban.com/subject/27024903/
96,3036460,母亲,8.3,125799,2009-05-16,"剧情,犯罪,悬疑,惊悚",韩国,"金惠子,元斌,晋久,尹宰文,全美善,宋清晨,千玗嬉,郑煐禥,高圭弼,李美度",23,True,False,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1518748581.jpg,https://movie.douban.com/subject/3036460/
97,1295872,西北偏北,8.3,125362,1959-07-17,"悬疑,惊悚,冒险",美国,"加里·格兰特,爱娃·玛丽·森特,詹姆斯·梅森,洁茜·罗伊丝·兰迪斯,里奥.G.卡罗尔,约瑟芬·哈钦森,菲利普·奥伯,马丁·兰道,亚当·威廉姆斯,爱德华·普拉特",20,True,False,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1769720671.jpg,https://movie.douban.com/subject/1295872/
98,1292049,蓝白红三部曲之白,8.3,124846,1994-01-26,"喜剧,剧情,悬疑,爱情","法国,波兰,瑞士","齐伯尼·查马修瓦斯基,朱莉·德尔佩,雅努什·加约斯,耶日·斯图尔,亚历山大·巴尔迪尼,格热戈日·瓦寇,采扎里·哈拉西摩威奇,耶日·诺瓦克,杰吉·特雷拉,采扎里·帕祖拉",17,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1604838524.jpg,https://movie.douban.com/subject/1292049/
99,3011308,孤儿怨,8.2,531678,2009-07-24,"悬疑,惊悚,恐怖","美国,加拿大,德国,法国","维拉·法米加,彼得·萨斯加德,伊莎贝拉·弗尔曼,希·庞德,吉米·本内特,玛格·马丁戴尔,卡瑞尔·罗登,阿娅娜·恩吉妮尔,萝丝玛丽·邓斯莫尔,杰米·杨",18,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1592298962.jpg,https://movie.douban.com/subject/3011308/
100,11600078,目击者之追凶,8.2,209105,2017-03-31,"犯罪,悬疑,惊悚",中国台湾,"庄凯勋,许玮甯,柯佳嬿,李铭顺,李淳,陈彦允,郑志伟,汤志伟,马力欧,张昌缅",11,False,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2494647817.jpg,https://movie.douban.com/subject/11600078/
101,1293824,蝴蝶梦,8.3,109104,1940-03-21,"剧情,爱情,悬疑",美国,"劳伦斯·奥利弗,琼·芳登,乔治·桑德斯,朱迪丝·安德森,奈杰尔·布鲁斯,莱吉纳德·戴尼,C.奥布雷·史密斯,格拉黛丝·库珀,梅尔维尔·库珀,里奥.G.卡罗尔",25,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1071757804.jpg,https://movie.douban.com/subject/1293824/
102,1308865,老男孩,8.2,332789,2003-11-21,"剧情,动作,悬疑,惊悚",韩国,"崔岷植,刘智泰,姜惠贞,金秉玉,吴达洙,李胜欣,尹珍序,池大汉,吴泰景,柳演锡",30,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2166892850.jpg,https://movie.douban.com/subject/1308865/
103,1301459,小岛惊魂,8.2,330518,2001-08-10,"剧情,悬疑,恐怖","美国,西班牙,法国,意大利","妮可·基德曼,菲奥纽拉·弗拉纳根,克里斯托弗·埃克莱斯顿,阿拉济纳·曼恩,詹姆斯·本特利,埃里克·赛克斯,伊莲·卡西迪,勒妮·阿舍森,戈登·雷德,基思·艾伦",11,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p492298664.jpg,https://movie.douban.com/subject/1301459/
104,1310176,放大,8.4,62968,1966-12-18,"剧情,悬疑,惊悚","英国,意大利","瓦妮莎·雷德格雷夫,莎拉·米尔斯,戴维·海明斯,约翰·卡索,简·伯金,吉莲·希尔斯,彼得·鲍勒斯,范若施卡·冯·兰朵夫,朱利安·沙格兰,克洛德·沙格兰",23,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p548426395.jpg,https://movie.douban.com/subject/1310176/
105,1308843,我，机器人,8.2,305075,2004-07-16,"动作,悬疑,科幻,惊悚","美国,德国","威尔·史密斯,布里吉特·莫伊纳汉,艾伦·图代克,詹姆斯·克伦威尔,布鲁斯·格林伍德,阿德里安·里卡德,齐·麦克布赖德,杰瑞·瓦塞尔曼,菲奥娜·霍根,彼得·新田",29,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p691069814.jpg,https://movie.douban.com/subject/1308843/
106,1293046,热泪伤痕,8.7,28601,1995-03-24,"剧情,悬疑,惊悚",美国,"凯西·贝茨,克里斯托弗·普卢默,大卫·斯特雷泽恩,詹妮弗·杰森·李,朱迪·帕瑞福特,约翰·C·赖利,鲁思·马歇尔,艾伦·穆斯,鲍勃·冈顿",9,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2151462240.jpg,https://movie.douban.com/subject/1293046/
107,25932086,我是谁：没有绝对安全的系统,8.2,271934,2014-09-25,"犯罪,悬疑,惊悚",德国,"汤姆·希林,埃利亚斯·穆巴里克,沃坦·维尔克·默林,汉娜·赫茨施普龙,崔娜·蒂虹,李奥那多·卡劳,小安托万·莫诺特,利奥波德·霍尔农,卡塔琳娜·马茨,阿尔恩特·施韦林·索瑞",10,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2241265982.jpg,https://movie.douban.com/subject/25932086/
108,1298744,十二猴子,8.2,256642,1995-12-08,"科幻,悬疑,惊悚",美国,"布鲁斯·威利斯,玛德琳·斯托,布拉德·皮特,克里斯托弗·普卢默,大卫·摩斯,乔恩·塞达,迈克尔·禅斯,弗农·坎贝尔,西蒙·琼斯,欧内斯特·阿布巴",32,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p627041570.jpg,https://movie.douban.com/subject/1298744/
109,1303698,405谋杀案,8.5,23456,1980-05-11,"悬疑,惊悚",中国大陆,"仲星火,徐敏,严翔,史久峰,吴喜千,张嬿,祁明远,牛犇,沈耀庭,陈烨",21,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2536334356.jpg,https://movie.douban.com/subject/1303698/
110,1806555,热血警探,8.2,213660,2007-02-14,"喜剧,犯罪,悬疑","英国,法国,美国","西蒙·佩吉,尼克·弗罗斯特,马丁·弗瑞曼,比尔·奈伊,提摩西·道尔顿,吉姆·布劳德本特,罗伯特·波珀,乔·考尼什,克里斯·维特,比莉·怀特劳",43,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1774982769.jpg,https://movie.douban.com/subject/1806555/
111,3660428,金色梦乡,8.3,89703,2010-01-30,"剧情,悬疑",日本,"堺雅人,竹内结子,吉冈秀隆,剧团一人,香川照之,柄本明,滨田岳,涩川清彦,柳原晴郎,大森南朋",40,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2208009845.jpg,https://movie.douban.com/subject/3660428/
112,1293973,爱德华大夫,8.3,74891,1945-12-28,"爱情,悬疑,黑色电影",美国,"英格丽·褒曼,格利高里·派克,迈克尔·契诃夫,里奥.G.卡罗尔,朗达·弗莱明,约翰·埃默里,诺曼·劳埃德,比尔·戈德温,史蒂文·杰雷,唐纳德·柯蒂斯",31,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1884306259.jpg,https://movie.douban.com/subject/1293973/
113,2354900,空之境界 第二章 杀人考察（前）,8.7,25537,2007-12-29,"剧情,动作,犯罪,动画,悬疑,恐怖",日本,"坂本真绫,铃村健一,藤村步,东地宏树,中田让治,保村真,保志总一朗,高桥研二",8,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2192136839.jpg,https://movie.douban.com/subject/2354900/
114,30318116,利刃出鞘,8.1,887164,2019-11-29,"剧情,喜剧,犯罪,悬疑",美国,"丹尼尔·克雷格,安娜·德·阿玛斯,克里斯·埃文斯,杰米·李·柯蒂斯,迈克尔·珊农,唐·约翰逊,托妮·科莱特,勒凯斯·斯坦菲尔德,克里斯托弗·普卢默,凯瑟琳·兰福德",23,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2574172427.jpg,https://movie.douban.com/subject/30318116/
115,35698284,关于我和鬼变成家人的那件事,8.1,485975,2022-11-17,"喜剧,悬疑,奇幻,同性",中国台湾,"许光汉,林柏宏,王净,蔡振南,王满娇,庹宗华,马念先,郑志伟,李至正,陈彦佐",18,False,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2881995796.jpg,https://movie.douban.com/subject/35698284/
116,3530403,云图,8.1,414321,2013-01-31,"剧情,科幻,悬疑","美国,德国,中国香港,新加坡,中国大陆,英国,西班牙","汤姆·汉克斯,哈莉·贝瑞,吉姆·布劳德本特,雨果·维文,吉姆·斯特吉斯,裴斗娜,本·卫肖,詹姆斯·达西,周迅,凯斯·大卫",28,False,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1719175505.jpg,https://movie.douban.com/subject/3530403/
117,2357699,名侦探柯南：第十四个目标,8.2,120050,1998-04-18,"动画,悬疑",日本,"高山南,山崎和佳奈,神谷明,山口胜平,茶风林,盐泽兼人,高木涉,岩居由希子,大谷育江,绪方贤一",34,True,False,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1954017381.jpg,https://movie.douban.com/subject/2357699/
118,4179012,东方快车谋杀案,8.3,67617,2010-07-11,"剧情,犯罪,悬疑",英国,"大卫·苏切,艾琳·阿特金斯,杰西卡·查斯坦,玛丽-乔西·克罗兹,大卫·莫瑞瑟,芭芭拉·赫希,苏珊娜·洛塔尔,德尼·梅诺谢,塞尔奇·哈赛纳维奇,托比·琼斯",18,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2172410560.jpg,https://movie.douban.com/subject/4179012/
119,26842702,燃烧,8.1,440730,2018-05-16,"剧情,犯罪,悬疑",韩国,"刘亚仁,史蒂文·元,全钟瑞,金秀京,崔承浩,玉子妍,赵勇俊,张元亨,文成根,李仲玉",28,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2520095279.jpg,https://movie.douban.com/subject/26842702/
120,1300266,阳光下的罪恶,8.3,65495,1982-02-12,"犯罪,悬疑",英国,"彼得·乌斯蒂诺夫,玛吉·史密斯,科林·布莱克利,黛安娜·里格,丹尼斯·奎利,埃米莉·霍恩,罗迪·麦克道尔,詹姆斯·梅森,尼古拉斯·克莱,简·伯金",18,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2173899536.jpg,https://movie.douban.com/subject/1300266/
121,3804629,招魂,8.1,399632,2013-06-08,"悬疑,惊悚,恐怖",美国,"维拉·法米加,帕特里克·威尔森,莉莉·泰勒,朗·里维斯顿,珊莉·卡斯韦尔,哈蕾·麦克法兰,乔伊·金,麦肯吉·弗依,凯拉·迪弗,山农·库克",23,True,False,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1936517673.jpg,https://movie.douban.com/subject/3804629/
122,4066125,谜一样的双眼,8.2,103035,2009-08-13,"剧情,爱情,犯罪,悬疑","阿根廷,西班牙","里卡多·达林,索蕾达·维拉米尔,巴勃罗·拉戈,哈维尔·戈迪诺,古勒莫·法兰塞拉,何塞·路易斯·加尔西,卡拉·奎沃多,曼诺罗·索洛,费尔南多·帕多",9,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p452819688.jpg,https://movie.douban.com/subject/4066125/
123,6536180,黑暗面,8.1,251720,2011-09-16,"剧情,悬疑,惊悚","哥伦比亚,西班牙","基姆·古铁雷斯,克拉拉·拉戈,玛蒂娜·加西亚,亚历山德拉·斯图尔特,玛利亚·罗德里格斯,玛瑟拉·玛,汉姆贝托·多拉多,胡安·巴普蒂斯塔,胡里奥·帕琼",9,True,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2258872500.jpg,https://movie.douban.com/subject/6536180/
124,4206357,龙纹身的女孩,8.1,247679,2011-12-12,"剧情,犯罪,悬疑,惊悚","美国,瑞典,挪威","丹尼尔·克雷格,鲁妮·玛拉,克里斯托弗·普卢默,斯特兰·斯卡斯加德,史蒂文·伯克夫,罗宾·怀特,约里克·范·韦杰宁根,乔莉·理查德森,杰拉丁妮·詹姆斯,戈兰·维什尼奇",46,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1473779689.jpg,https://movie.douban.com/subject/4206357/
125,1427034,尼罗河上的惨案,8.5,32702,2004-04-12,"剧情,犯罪,悬疑",英国,"大卫·苏切,詹姆斯·福克斯,爱玛·格里菲斯·马琳,约翰·约瑟夫·菲尔德,艾米莉·布朗特,朱迪·帕瑞福特,黛西·唐洛范,芭芭拉·弗林,丹尼尔·莱派恩,大卫·索尔",15,False,False,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2229994399.jpg,https://movie.douban.com/subject/1427034/
126,1433577,赛末点,8.1,204394,2005-05-12,"剧情,爱情,犯罪,悬疑","英国,美国,爱尔兰,卢森堡","乔纳森·莱斯·梅耶斯,斯嘉丽·约翰逊,马修·古迪,艾米莉·莫迪默,布莱恩·考克斯,米兰达·莱森,亚历山大·阿姆斯特朗,保罗·凯耶,佩内洛普·威尔顿,杰弗里·斯特里特菲尔德",28,True,False,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p685837045.jpg,https://movie.douban.com/subject/1433577/
